time,value1,value2,value3,value4
7932,-0.023425484,0.00879437,-0.007171544,0.035350554
7933,-0.019697759,0.007540499,0.000622788,0.019423006
7934,-0.031728141,0.003304449,-0.013034238,0.001936592
7935,-0.067649849,0.000559489,-0.019303592,0.009527594
7936,-0.076630272,-0.01069146,0.001232779,0.006782633
7937,-0.058161095,-0.006692628,0.014686474,0.019185787
7938,-0.027830975,-0.002253248,0.044237159,0.02125298
7939,-0.001906349,-0.006218191,0.030614022,0.025184035
7940,0.030118188,-0.009403701,0.016109787,0.022744069
7941,0.062481612,-0.012318103,-0.004019923,0.039383274
7942,0.056890026,-0.014520849,-0.012492023,0.03589277
7943,0.059431653,-0.010623683,0.000555011,0.008815938
7944,0.060956635,-0.009234259,-0.021438561,0.006070977
7945,0.074681439,-0.013131425,-0.046346534,0.002275476
7946,0.069767617,-0.009505366,-0.039806072,0.015153068
7947,0.00995459,-0.003642673,-0.014660881,0.017288037
7948,-0.018342223,-0.008285384,-0.023336312,0.006511526
7949,-0.033422559,-0.010013692,-0.030385097,-0.004095543
7950,-0.042064104,0.001237257,-0.020116912,-0.005044418
7951,-0.073241428,0.000728931,0.00567216,-0.00226557
7952,-0.094252236,-1.66E-05,0.025903534,-0.028190196
7953,-0.015970035,-0.001134931,0.027428512,-0.027037989
7954,0.049265135,-0.007065401,0.034545075,-0.009314356
7955,0.064684354,0.00096615,0.03573117,-0.01622759
7956,0.055534489,-0.001711034,0.041763306,-0.023039158
7957,0.057567794,-0.003778226,0.022921355,-0.026123004
7958,0.060448308,0.004863316,0.001232779,-0.033205681
7959,0.058753885,-0.000491051,-0.001918842,-0.040830567
7960,0.040793035,0.001610029,-0.009204849,-0.040322244
7961,-0.000211929,0.005710526,-0.018185275,-0.056012571
7962,0.007751845,0.00371111,-0.013339233,-0.072482333
7963,0.000804723,0.010251571,-0.002698275,-0.062451366
7964,-0.000211929,0.009675468,-0.00324049,-0.069229051
7965,-0.015292267,0.009878799,0.016279228,-0.083123289
7966,-0.0368114,0.010522678,0.027292959,-0.080276668
7967,-0.034778096,0.006625513,0.029156821,-0.060214732
7968,-0.050875086,0.008760482,0.049930409,-0.04415163
7969,-0.029694837,0.006557736,0.035595618,-0.034323998
7970,-0.058669418,0.004795539,0.010145429,0.001665485
7971,-0.073580317,0.008658817,0.00692603,0.021625752
7972,-0.02732265,0.007574388,0.005739936,0.034774452
7973,-0.022239389,0.003744999,-0.002935494,0.043754879
7974,-0.022239389,0.008523263,-0.033367276,0.0360961
7975,-0.043758523,0.012860978,-0.024691846,0.035113335
7976,-0.04765569,0.011302112,-0.016253635,0.027285116
7977,-0.011056217,0.007540499,-0.025844052,0.027251227
7978,-0.019019991,0.002762235,-0.025403503,0.027691776
7979,-0.061549932,0.004117771,-0.009916505,0.03308003
7980,-0.0485029,-0.000389386,0.019600293,0.045618739
7981,-0.0283393,-0.007607616,0.014483144,0.06127518
7982,-0.040708568,-0.0079465,0.030715687,0.068561189
7983,-0.006311841,-0.009945915,0.007942682,0.045889847
7984,0.025712697,-0.013097536,-0.018829154,0.052531973
7985,0.055873372,-0.011911443,0.035866722,0.068832293
7986,0.07908693,-0.011945331,0.046304353,0.052294753
7987,0.074681439,-0.013131425,-0.00239328,0.028572874
7988,0.083661862,-0.008590379,-0.0186936,-0.006603285
7989,0.087050699,-0.009098705,-0.02252299,-0.018565889
7990,0.052145649,-0.010284799,-0.025132395,-0.010297121
7991,-0.029017068,-0.00665874,0.001097225,-0.020768637
7992,-0.036472518,-0.000457163,-0.015677532,-0.034323998
7993,-0.030542048,0.004693874,-0.026352379,-0.030799603
7994,-0.030372605,-0.001677145,-0.012288692,-0.024259141
7995,0.012665663,-0.0032699,-0.010831491,-0.019955315
7996,-0.014445057,-0.003236012,0.006044932,-0.005586633
7997,0.001651933,-0.004828766,-0.002562722,0.002682137
7998,0.065531567,-0.004252664,0.010009875,-0.007416606
7999,0.09806443,-0.007607616,0.017600875,-0.006027182
8000,0.099758849,-0.000660493,-0.008560969,0.004003785
8001,0.095861688,5.12E-05,-2.11E-05,-0.00650162
8002,0.078578599,-0.002727686,-0.026047383,0.011120348
8003,0.057059467,0.00435499,-0.037399996,0.002343253
8004,0.100606062,0.007506611,-0.009848728,-0.022700274
8005,0.063667707,0.003541668,-0.040822726,-0.027986865
8006,-0.002584117,0.001237257,-0.050887581,-0.056588676
8007,-0.033930887,0.005574972,-0.043567687,-0.03788228
8008,-0.046300154,0.000728931,-0.015575867,-0.029274624
8009,-0.028847627,0.006930508,0.021464154,-0.030697938
8010,-0.061549932,0.012250987,0.008383231,-0.006535508
8011,-0.063074909,0.013708188,0.021430265,0.005901535
8012,-0.038336378,0.021502521,0.0274624,0.025963468
8013,-0.028000418,0.010285459,0.064027987,0.026675124
8014,-0.032405909,0.015877046,0.061689686,0.011222013
8015,-0.008514587,0.01621593,-0.003037159,0.017593034
8016,-0.003600769,0.016182041,-0.003952146,0.027149562
8017,-0.011733986,0.025636906,-0.016863627,0.007290959
8018,0.008429613,0.013640411,0.001029449,-0.004400539
8019,-0.030033721,0.017740907,-0.001207186,-0.009924348
8020,-0.010547891,0.01516539,-0.032587845,-0.013414853
8021,-0.013089521,0.011539331,-0.018388605,-0.006976057
8022,-0.040369682,0.016995363,0.002893311,0.005630428
8023,-0.050536204,0.014114849,0.02495466,0.017999694
8024,-0.077477477,0.017063139,0.011297634,0.014102528
8025,-0.044605732,0.006727178,0.007841017,0.046499837
8026,-0.053925045,0.001982802,0.035798948,0.057615232
8027,-0.050197318,0.003846664,0.041898858,0.040061042
8028,-0.018172782,-0.005201539,0.026682967,0.042941555
8029,0.021646088,-0.010183134,0.025090212,0.027149562
8030,0.035879217,-0.013978635,0.006858253,0.025794026
8031,0.025543256,-0.010793125,0.002046101,0.014305858
8032,0.053501185,-0.001507703,0.018820859,0.009527594
8033,0.041470803,-0.004625436,0.005536606,-0.002435012
8034,0.039098613,-0.009539254,-0.019303592,-0.022801939
8035,0.027746001,-0.004354329,-0.029334558,-0.005586633
8036,0.016054504,-0.00052494,-0.03201174,-0.029647397
8037,-0.01207287,-0.006116526,-0.026623486,-0.021446403
8038,-0.026814323,-0.009132593,0.009230441,-0.005891629
8039,0.021646088,-0.000863824,0.012517616,-0.01792201
8040,0.017071154,-0.003202123,0.012754835,0.016949153
8041,0.027237674,-0.003744338,0.022379141,0.022913512
8042,0.026390465,-0.006929847,0.018719193,0.026200686
8043,0.024696045,-0.010555906,0.023429681,0.027590111
8044,0.080611907,-0.002321025,0.014618697,0.015424175
8045,0.065531567,-0.006726517,0.002384985,0.01552584
8046,0.025373813,-0.013199202,-0.03377394,-0.006671062
8047,0.022832183,-0.017536916,-0.03377394,0.002512695
8048,0.036218099,-0.006184303,-0.019506922,0.009866478
8049,0.052992858,0.001067815,-0.041669935,-0.01368596
8050,0.040284708,-0.002388802,-0.044448785,-0.010703781
8051,-0.001567465,0.0052022,-0.042144373,-0.010127679
8052,-0.03257535,0.001135592,-0.014931988,-0.024970798
8053,-0.023594925,-0.00432044,-0.011170375,-0.031409595
8054,-0.033592004,0.002558905,-0.003748816,-0.03384956
8055,-0.021222737,0.009336584,0.02939404,-0.047438808
8056,-0.018681107,0.007269392,0.02725907,-0.039949469
8057,-0.029186511,0.006930508,0.060063042,-0.031240152
8058,-0.001228581,0.011064893,0.05308203,-0.059503078
8059,-0.008175703,0.008150491,0.008247678,-0.072177336
8060,0.006735193,0.009234919,0.01729588,-0.065569103
8061,0.010124032,0.014419844,0.033833418,-0.06048584
8062,0.000635281,0.010624344,0.03149512,-0.061807487
8063,-0.010039565,0.017435912,-0.001851065,-0.063332468
8064,-0.050027877,0.019164221,-0.023878526,-0.046896592
8065,-0.062397145,0.00943825,-0.027301254,-0.030257387
8066,-0.082391299,0.014318179,-0.000664971,-0.001350583
8067,-0.081544086,0.010285459,0.038238913,0.013492537
8068,-0.07205534,0.012352652,0.018685305,0.013492537
8069,-0.051213972,0.016317595,-0.003986035,0.03036896
8070,0.000465839,0.000932261,0.012110955,0.029623415
8071,0.025373813,0.004388878,0.033426758,0.035655551
8072,0.040793035,0.002321686,0.02346357,0.044263203
8073,0.054009512,-0.008725933,0.008484896,0.058936879
8074,0.057059467,-0.004998208,-0.005477124,0.071780585
8075,0.084847957,-0.014114188,-0.028690679,0.071645029
8076,0.121108539,-0.012114773,-0.008899853,0.06408792
8077,0.069937058,-0.010962567,-0.018151386,0.047211494
8078,0.038759731,-0.016181381,-0.058512472,0.076762177
8079,0.05231509,-0.003879891,-0.04048384,0.07181447
8080,0.05129844,-0.008692044,-0.031469528,0.037485525
8081,0.045367967,-0.006048749,-0.03397727,0.017728586
8082,-0.007667377,0.001372811,-0.015880862,-0.016634252
8083,-0.01207287,-0.008590379,-0.011102599,0.01023925
8084,-0.001906349,-0.002693797,-0.004460472,0.014610854
8085,-0.01885055,-0.001270485,0.020345837,-0.027275208
8086,-0.019528316,-0.002524355,0.034036752,-0.009924348
8087,-0.006311841,0.005642749,0.017634764,-0.001384471
8088,0.017918365,-0.004083222,0.016042009,0.006308196
8089,0.074342549,-0.004625436,0.015059246,0.016779711
8090,0.079934135,0.002592793,-0.005070463,-0.019582542
8091,0.04282634,0.006354406,-0.02059135,-0.01876922
8092,0.083831303,0.00943825,-0.033570606,-0.010059902
8093,0.085525721,0.000220605,-0.031672858,-0.018396448
8094,0.070784271,0.003406115,-0.024183521,-0.016566474
8095,0.055026162,0.00415166,-0.016897514,-0.027614092
8096,0.023340508,0.001542253,-0.003714927,-0.008297705
8097,0.036556985,0.005337753,0.004960503,-0.005688298
8098,0.045537412,0.002389463,-0.00578212,-0.008704365
8099,0.030626515,0.000627266,0.015838679,0.005732093
8100,0.028932095,-1.66E-05,0.009501548,-0.009551575
8101,0.036726426,-0.001778811,-0.015236983,0.004884883
8102,0.038929172,-0.002795462,0.029665146,0.013018099
8103,0.071123153,0.005676637,-0.002223838,0.020405769
8104,0.063328817,0.01092934,-0.003579374,0.047143716
8105,0.043165222,0.008726593,0.02556465,0.037722744
8106,0.035540331,0.013606523,-0.039128307,0.035587773
8107,0.002668585,0.01791035,-0.038247205,0.039857712
8108,-0.033253118,0.015639827,-0.019778028,0.035452221
8109,-0.071885899,0.018893113,-0.023742972,0.017559145
8110,-0.081035763,0.022790279,-0.024691846,0.003088798
8111,-0.075274736,0.020011431,-0.018456381,-0.0024689
8112,-0.077985808,0.025772458,0.003266083,-0.027512427
8113,-0.092727259,0.025365798,0.01539813,-0.019887537
8114,-0.097979963,0.019062556,0.054369789,-0.008229928
8115,-0.071377568,0.017537577,0.066942386,-0.022327503
8116,-0.037828054,0.016046489,0.04823599,-0.008297705
8117,-0.013428405,0.014792617,0.036883377,0.009595371
8118,-0.009361797,0.011031005,0.032613438,0.011120348
8119,-0.008514587,0.007506611,0.031867892,0.03751941
8120,0.008090729,-0.000287721,0.029563481,0.033249475
8121,0.009107381,-0.000321609,0.010280982,-0.012703197
8122,0.003854679,-0.001541592,-0.023166869,-0.022191949
8123,-0.010378449,-0.0056082,-0.023268534,-0.026902437
8124,-0.017495014,-0.00262602,-0.010526496,-0.019921426
8125,-0.011733986,-0.006387633,-0.001884954,-0.008433258
8126,-0.019019991,-0.003879891,-0.004596026,-0.005349414
8127,-0.02410325,-0.006557075,0.011704295,-0.007111611
8128,-0.015970035,-0.00920037,0.006654923,-0.004027766
8129,0.024187719,-0.004523771,-0.014864211,0.020337993
8130,0.050959554,-0.017333586,0.016821442,0.016983042
8131,0.078578599,-0.01574083,0.008349343,0.024472378
8132,0.08535628,-0.014046411,-0.005341571,0.036129989
8133,0.072309248,-0.020756315,-0.005375459,0.038705505
8134,0.100097738,-0.009878138,-0.037569437,0.031724494
8135,0.068920404,-0.011877554,-0.038789421,0.018948568
8136,0.05231509,-0.010555906,-0.034756701,0.026065134
8137,0.051467881,-0.002253248,-0.049633708,0.012475885
8138,0.030287631,-0.004083222,-0.038484424,0.011120348
8139,0.042487454,-0.001406038,-0.041568272,0.001834927
8140,-0.028847627,-0.00262602,-0.04770207,-0.0086027
8141,-0.056466673,-0.005743753,-0.002935494,0.00535932
8142,-0.020544969,0.002186132,0.012890388,0.010612022
8143,-0.018342223,0.00181336,0.023497459,0.004817106
8144,0.013512873,0.001033927,0.032647327,-0.012059317
8145,0.035709776,0.0089977,0.014923693,-0.007823267
8146,0.026729349,0.001948913,0.040001109,-0.022530833
8147,0.023171067,0.000186717,0.046439905,-0.029071294
8148,0.021815531,0.00116948,0.034816183,-0.041643891
8149,0.001482491,-0.000287721,0.03471452,-0.068449616
8150,0.024018276,0.008489375,0.025496874,-0.0471677
8151,0.011987895,0.005236088,0.024039673,-0.071364015
8152,-0.021900505,0.00415166,0.01434759,-0.081937201
8153,-0.010717333,0.011674884,-0.000258311,-0.071262352
8154,-0.055958346,0.01177655,-0.009475956,-0.098711953
8155,-0.0674804,0.018384788,0.009128776,-0.072888993
8156,-0.048333459,0.01303042,0.031834003,-0.051708747
8157,-0.048333459,0.005066646,0.019125855,-0.034967877
8158,-0.035286423,0.012013768,0.020210283,0.012103112
8159,-0.065108217,0.005846079,0.021599708,0.018575797
8160,-0.045791827,0.004795539,0.012382062,0.034943894
8161,0.018257249,0.004897204,0.022684136,0.067103982
8162,0.028423769,0.001135592,0.009060999,0.068154529
8163,0.032659817,0.002050579,-0.007002102,0.062257946
8164,0.049434576,-0.004930432,-0.014626992,0.059106324
8165,0.053162299,-0.003981557,-0.036213905,0.04961757
8166,0.046384621,-0.002863239,-0.038891088,0.051888093
8167,0.017748922,-0.004422106,-0.028419571,0.06408792
8168,-0.026305998,-0.006184303,-0.023336312,0.039247721
8169,-0.038844705,-0.012623099,-0.029165115,0.042636562
8170,-0.031219816,-0.010352576,-0.027335143,0.057310238
8171,-0.026475439,-0.01089479,-0.011204264,0.046499837
8172,-0.041894659,-0.008556491,0.018448086,0.067070097
8173,-0.039014146,-0.002931016,0.031834003,0.033893354
8174,-0.020714412,-0.013097536,0.0274624,0.008409277
8175,0.013173989,-0.009878138,0.031867892,0.015898613
8176,0.041131917,-0.005438758,0.006383816,-0.026699105
8177,0.03859029,-0.013639751,0.006892142,-0.023818592
8178,0.057398349,-0.005167651,0.021769149,-0.034357883
8179,0.05231509,-0.002829351,-0.002698275,-0.062586918
8180,0.034862563,-0.005947084,-0.010967045,-0.036662295
8181,-0.003431327,0.001948913,-0.013271457,-0.050488763
8182,-0.013258963,0.003067231,-0.017643061,-0.043067202
8183,-0.011225659,0.000254493,-0.018964708,-0.009314356
8184,-0.02562823,0.002423351,-0.027335143,-0.021785287
8185,-0.008684029,0.003067231,-0.023844637,-0.009992125
8186,-0.021900505,0.002491128,-0.008018754,-0.006874392
8187,-0.006142399,0.003304449,-0.013271457,-0.008433258
8188,0.030287631,0.001576141,-0.005714343,0.022371298
8189,0.067903757,-0.000829935,0.010213205,0.01955856
8190,0.086711816,-0.003744338,-0.003308267,0.019795779
8191,0.086372934,-0.002117695,0.0067227,0.025319587
8192,0.091964521,0.000186717,0.000487234,0.001936592
8193,0.097386666,-0.002083806,-0.021608002,-0.008297705
8194,0.103317134,0.004761651,-0.031469528,-0.017989786
8195,0.057567794,0.007235504,-0.03800999,-0.019718096
8196,0.052823417,0.006964397,-0.032723397,0.001258824
8197,0.038759731,0.011674884,-0.030588429,0.005732093
8198,-0.000550813,0.013233751,-0.011577036,-0.001520025
8199,-0.014953383,0.019130332,0.002283319,-0.018227005
8200,-0.060194395,0.02234973,0.014754251,-0.02215806
8201,-0.0844246,0.02638245,0.016516447,-0.012770973
8202,-0.071208127,0.024247481,0.025022436,-0.008670477
8203,-0.066124864,0.019299773,0.049354307,0.016339162
8204,-0.076460831,0.025331909,0.045016591,0.000343837
8205,-0.040369682,0.025501352,0.046134908,-0.013719848
8206,-0.009870123,0.018384788,0.043084953,-0.017108688
8207,-0.014445057,0.017571466,0.02939404,-0.03527287
8208,-0.004786863,0.01641926,0.016787555,-0.012059317
8209,-0.002414675,0.012454318,0.007908794,-0.015380381
8210,-0.003939653,0.018181456,-0.014186443,-0.011212107
8211,-0.005125747,0.018418675,-0.02865679,-0.005891629
8212,-0.035625309,0.013470969,-0.007578205,0.002275476
8213,-0.062397145,0.012725425,-0.011678701,0.043178774
8214,-0.055280577,0.011302112,-0.015779197,0.046940386
8215,-0.050366763,0.006015521,-0.012085362,0.040298261
8216,-0.054433368,-0.003981557,-0.003342155,0.027319003
8217,-0.061549932,-0.005201539,0.01011154,0.021117426
8218,-0.056805559,-0.002049918,0.008078236,0.039688271
8219,-0.032744791,-0.008014277,0.007841017,0.051345881
8220,0.014360083,-0.005913195,-0.005409347,0.040704921
8221,0.045876294,-0.003371565,0.01200929,0.020880207
8222,0.032320935,-0.011470893,0.01902419,0.009527594
8223,0.038929172,-0.006523187,-0.024251297,-0.0001306
8224,0.049942903,-0.007777058,-0.053734206,0.008714272
8225,0.057567794,-0.010217022,-0.055123631,0.007189294
8226,0.071462035,-0.003303789,-0.036078349,-0.019446988
8227,0.043673549,-0.002795462,-0.023810748,-0.019514766
8228,0.011310127,-0.000491051,-0.019811917,-0.016295368
8229,-0.011225659,0.001948913,-0.023912413,-0.006433843
8230,-0.017833898,-0.001270485,-0.000495529,-0.008331593
8231,0.001482491,-0.001982141,0.036205608,-0.031341817
8232,0.029779306,0.000762819,0.031020682,-0.009314356
8233,0.032829262,-0.004794878,0.032884546,-0.001316694
8234,0.025712697,-0.006828182,0.030037919,-0.009009361
8235,0.029101538,-0.006997624,0.016008122,0.014780296
8236,0.039098613,-0.00157548,0.012551504,0.005867647
8237,0.076206416,0.000390047,0.00099556,-0.012025429
8238,0.056212258,-0.003473231,-0.012932573,-0.009077138
8239,0.036387544,0.004049994,-0.013644229,-0.050454874
8240,0.023001624,0.003575557,-0.004223254,-0.054657035
8241,0.013512873,0.009336584,-0.031876188,-0.030460719
8242,0.034523681,0.011640996,-0.042076595,-0.057706993
8243,-0.000550813,0.003101119,0.003774409,-0.043439977
8244,-0.011056217,0.00604941,0.020752497,-0.045236062
8245,-0.017325571,0.007811606,0.030342914,-0.062756367
8246,-0.010209007,0.012250987,0.023294127,-0.03828894
8247,0.015546177,0.01472484,0.007502133,-0.042050552
8248,0.018257249,0.009709357,0.037357815,-0.030731825
8249,0.016562829,0.01092934,0.055013672,-0.011144331
8250,0.01571562,0.011607108,0.04017055,0.006748745
8251,0.002838027,0.007337169,-0.003071048,0.033757798
8252,-0.021222737,0.006523848,-0.005307682,0.024709597
8253,0.009785149,0.006388294,0.017600875,0.030335071
8254,-0.013767289,0.003643333,-0.000529418,0.035824992
8255,-0.037319727,0.004897204,-0.010933157,0.030470625
8256,-0.02732265,0.004049994,-0.019574698,0.040637147
8257,-0.045452945,0.002355574,-0.02442074,0.019118011
8258,-0.045452945,0.002084467,-0.012559799,0.013899197
8259,-0.072733104,-0.00221936,0.018617528,0.038536064
8260,-0.050536204,0.002084467,0.019668069,0.038027737
8261,-0.022408832,-0.001202708,0.009840433,0.051278103
8262,0.006396309,-0.013605862,0.033494536,0.048363701
8263,0.031473726,-0.016215269,0.033460647,0.027657887
8264,0.023679392,-0.019434666,0.023971895,0.045517076
8265,0.070445381,-0.021366306,0.005333276,0.046703167
8266,0.079934135,-0.014588626,0.002283319,0.046770945
8267,0.064006589,-0.010827013,-0.012322581,0.041009918
8268,0.041131917,-0.013165313,-0.022285771,0.018609684
8269,0.019951669,-0.006557075,-0.016118081,0.002241588
8270,0.014698966,-0.004727101,-0.063494064,-0.019040328
8271,-0.006650725,-0.006726517,-0.031876188,-0.014397616
8272,-0.020206084,-0.005201539,0.006349927,-0.02578412
8273,-0.018681107,-0.006014861,-0.033740051,-0.036357298
8274,-0.0283393,-0.002964905,-0.026250713,-0.021446403
8275,-0.037489168,-0.004015445,-0.004697691,-0.010771558
8276,0.002329701,-0.006624852,0.002113877,0.012204777
8277,0.024357161,-0.006353745,0.016380893,0.009561482
8278,0.052992858,-0.002185471,0.013025942,0.002241588
8279,0.073664784,-0.001948253,-0.007849312,0.016203608
8280,0.060448308,-0.006353745,-0.017880278,0.008036504
8281,0.11263644,-0.004286552,-0.003104936,0.024472378
8282,0.16024965,0.00116948,0.013568156,0.026607348
8283,0.115855843,0.002558905,-0.023573529,-0.018972551
8284,0.065531567,0.005439419,-0.042042706,-0.009721017
8285,0.039268058,0.005744414,-0.017304176,-0.027037989
8286,0.034184799,0.006456071,-0.010323165,-0.044016078
8287,0.035709776,0.01492817,-0.001851065,-0.015617599
8288,-0.007328493,0.009472138,-0.010526496,-0.056114238
8289,-0.022069948,0.013640411,-0.007273209,-0.021412516
8290,-0.037828054,0.016046489,0.013025942,0.022676293
8291,-0.015800593,0.016487038,0.035426173,-0.010195456
8292,0.01673227,0.024179704,0.026344083,0.023659056
8293,-0.0230866,0.014352067,0.015465907,0.016271384
8294,-0.002075791,0.021061972,0.046439905,0.009561482
8295,-0.002414675,0.019808101,0.013669821,0.042433228
8296,-0.012411754,0.013775965,-0.003037159,0.00790095
8297,0.008260171,0.023908596,0.015601461,0.001089382
8298,0.003515795,0.026416339,-0.028589012,0.016373051
8299,-0.003431327,0.027161883,-0.035773356,0.022981288
8300,-0.033761445,0.0221464,-0.004799356,0.0252857
8301,-0.050366763,0.018655894,-0.02886012,-0.002028351
8302,-0.042741872,0.019435328,-0.028894009,0.009866478
8303,-0.018681107,0.018350899,0.009975987,0.032131158
8304,-0.048672341,0.017435912,0.015872568,0.051311992
8305,-0.079849668,0.011336001,0.046101019,0.057106908
8306,-0.062566586,0.00794716,0.051794272,0.033181697
8307,-0.061041608,0.013470969,0.018414197,0.042399343
8308,-0.030203164,0.007777718,0.024649663,0.040094931
8309,-0.004447979,-0.006353745,0.019973064,0.034130573
8310,0.006057425,-0.013334755,0.012958165,0.010273138
8311,0.011818453,-0.009030928,0.003672744,-0.018362559
8312,0.013004547,-0.004794878,-0.007544317,0.004817106
8313,0.02689879,-0.006116526,0.004350512,-0.009280468
8314,-0.004617421,-0.002456579,-0.007273209,-0.032222915
8315,-0.06358324,-0.004828766,-0.00917096,-0.046828814
8316,-0.072902545,-0.0056082,0.000724453,-0.045778275
8317,-0.041216895,-0.00645541,-0.015609756,-0.031951807
8318,-0.012920079,-0.00984425,-0.013610341,-0.039780028
8319,-0.008684029,-0.001609369,0.004418288,-0.02578412
8320,-0.010886775,-0.002388802,0.003876074,-0.023073047
8321,0.009615707,-0.009369812,0.008112124,0.010917018
8322,0.059939981,-0.009776473,0.032274552,0.016644157
8323,0.095183916,-0.007438174,0.023328016,-0.019480877
8324,0.075698085,-0.003337677,-0.014525327,-0.002502788
8325,0.079595253,-0.004896543,-0.032350626,0.005257655
8326,0.074003667,-0.006963736,-0.041737713,0.017525256
8327,0.065531567,-0.009471477,-0.037942212,0.016101943
8328,0.061634399,-0.009302035,-0.024522405,-0.015685376
8329,0.005887983,-0.000321609,-0.045499325,-0.021412516
8330,0.017918365,0.004761651,-0.063968502,0.001665485
8331,0.038420849,0.003677222,-0.048210397,0.002953244
8332,0.02266274,0.004931093,-0.030486763,-0.017786456
8333,-0.011564543,0.005981633,0.000860007,-0.027444651
8334,-0.029694837,0.00943825,0.012144844,-0.041135564
8335,0.005887983,0.012386541,0.011534853,-0.032460134
8336,0.023509951,0.00435499,0.02302302,-0.031850144
8337,0.060956635,0.003135007,0.044677708,-0.053877603
8338,0.042995781,0.006659401,0.06941624,-0.058689754
8339,0.011987895,0.007676053,0.037933916,-0.06431523
8340,0.055534489,0.012793201,0.006654923,-0.065264106
8341,0.047401272,0.006557736,0.018007537,-0.074041203
8342,0.004871331,0.011437666,0.020515278,-0.077531703
8343,-0.038336378,0.024078039,0.008383231,-0.041982774
8344,-0.088830099,0.014182626,0.012687058,-0.012398201
8345,-0.095946662,0.01408096,0.004926614,-0.006738838
8346,-0.094082795,0.016690368,-0.017710837,-2.89E-05
8347,-0.120176867,0.00984491,-0.002528833,-0.000469484
8348,-0.094760567,0.008726593,0.015262577,0.007189294
8349,-0.053247277,0.004693874,0.020210283,0.054361947
8350,-0.045622386,0.003372226,0.027394624,0.06832397
8351,-0.026644882,0.001406699,0.030817352,0.054734718
8352,0.003346353,-0.004049333,0.012144844,0.06954395
8353,0.033845913,-0.008658156,-0.006087116,0.061207402
8354,0.036895867,-0.012284215,0.000860007,0.053480849
8355,0.047740158,-0.012419769,-0.020693015,0.072797239
8356,0.057906676,-0.015605277,-0.033197835,0.080083244
8357,0.069428734,-0.021467971,-0.035298917,0.062698491
8358,0.097386666,-0.020078547,-0.069763422,0.04497486
8359,0.072309248,-0.015808608,-0.059732452,0.05849633
8360,0.031473726,-0.009403701,-0.019168038,0.07059449
8361,0.015885061,-0.002727686,-0.021946887,0.045550961
8362,0.020290554,-0.007200954,-0.027199589,0.022777958
8363,0.030118188,-0.009505366,-0.011780366,-0.002163904
8364,0.000974165,-0.010217022,-0.016253635,-0.023784703
8365,-0.023425484,-0.011606446,0.000860007,-0.001113364
8366,0.013512873,-0.00920037,0.039933331,0.000818275
8367,0.045876294,-0.01089479,0.02919071,-0.03405289
8368,0.053331744,-0.007031512,0.009603214,-0.04415163
8369,0.059092771,-0.005879307,0.010280982,-0.029206848
8370,0.049095694,-0.006387633,0.007434356,-0.024055811
8371,0.049265135,-0.001236596,-0.001512181,-0.035510089
8372,0.061803844,-0.001914364,-0.018422494,-0.029681286
8373,0.052653976,0.000491712,-0.025810163,-0.036255635
8374,0.041470803,0.005236088,-0.033841714,-0.039237812
8375,0.017071154,0.001542253,-0.016795849,0.001801039
8376,-0.024611577,-0.004625436,0.002554427,-0.002231681
8377,0.003685237,-0.005303204,0.002079989,-0.01731202
8378,0.021984972,-0.001168819,0.01858364,0.001868815
8379,0.006057425,0.004016106,0.003774409,0.010408692
8380,0.030287631,0.001000038,0.000216127,0.019456895
8381,0.029440422,0.001440587,-0.002698275,0.021964636
8382,0.055026162,0.003982218,-0.008018754,0.017355815
8383,0.09382838,-0.002049918,-0.005239905,0.020846318
8384,0.050790112,0.007574388,-0.03821332,0.021930749
8385,0.021476647,0.01580927,-0.035027809,0.02210019
8386,0.033168145,0.012725425,-0.030486763,0.015220845
8387,0.040962476,0.016148154,-0.031062866,0.003224351
8388,0.013343431,0.016859809,-0.013644229,0.033859465
8389,-0.049688995,0.02678911,-0.015914751,0.030707844
8390,-0.091371723,0.029262964,-0.009442067,0.01725415
8391,-0.103063226,0.021536408,-2.11E-05,0.030097853
8392,-0.071038686,0.030550724,0.019396961,0.002478807
8393,-0.046300154,0.026551891,0.044711597,0.018880792
8394,-0.061549932,0.021366967,0.027021851,0.018270802
8395,-0.063074909,0.020689199,0.023124686,0.004342669
8396,-0.024611577,0.015436497,0.058639728,0.021829084
8397,0.010971243,0.017876461,0.055793103,0.013187541
8398,0.03537089,0.009167142,0.034443412,0.032436151
8399,0.003176911,0.005337753,0.020786386,0.021964636
8400,-0.0400308,0.006862732,0.009060999,0.006070977
8401,-0.001059139,0.003778887,0.013466491,0.017491369
8402,-0.015970035,0.00266057,-0.016389189,-0.007213276
8403,-0.034947541,-0.005438758,-0.028622901,-0.01368596
8404,-0.055111136,-0.009166482,-0.011170375,-0.011855987
8405,-0.09713275,-0.004727101,0.000690565,-0.020734748
8406,-0.054772254,-0.00750595,0.039662223,-0.002163904
8407,-0.040369682,-0.010217022,0.027631843,0.016779711
8408,-0.04104745,-0.00835316,0.00712936,0.00515599
8409,-0.010039565,-0.008319272,0.023768565,0.015830835
8410,0.017240597,-0.005269316,0.013771487,0.014034751
8411,0.034693122,-0.014622514,0.017838094,-0.00057115
8412,0.042148571,-0.017096367,0.003232195,0.01342476
8413,0.042656898,-0.011809777,-0.049633708,-0.005112195
8414,0.057059467,-0.018553568,-0.032486178,0.009697036
